,id,symbol,name,nameid,rank,price_usd,percent_change_24h,percent_change_1h,percent_change_7d,price_btc,market_cap_usd,volume24,volume24a,csupply,tsupply,msupply
2922,33257,NNC,Nanucoin,nanucoin,2923.0,0.500000,0.00,0.00,0.00,0.000009,0?,0.0,,0?,,1166400
2923,48807,AIOZ,AIOZ Network,aioz-network,2924.0,0.499625,4.04,0.04,-2.28,0.000010,100964270.52,337699.68850730907,382458.6301586051,202080138.00,1000000000,1000000000
2924,41825,LAC,LuxAlpa,luxalpa,2925.0,0.490000,0.00,0.00,0.00,0.000046,0?,0.0,,0?,,
2925,47935,KP3RB,Keep3r BSC Network,keep3r-bsc-network,2926.0,0.485809,5.35,0.86,-1.43,0.000010,0?,7.831243152620457,22.23980897886628,0?,211450,
2926,2871,XRL,Rialto,rialto,2927.0,0.484416,6.19,-0.53,9.22,0.000010,39459274.53,0.0,0,81457494.00,100000000,
2927,33674,WIZ,CrowdWiz,crowdwiz,2928.0,0.483208,0.00,0.00,0.00,0.000009,0?,0.0,,0?,11169314,
2928,43163,WADS,AdsByWiFi,adsbywifi,2929.0,0.482754,0.00,0.00,0.00,0.000011,0?,0.0,,0?,325000,325000
2929,46642,WEMIX,Wemix Token,wemix-token,2930.0,0.481700,0.00,0.00,0.00,0.000010,0?,0.0,,0?,1000000000,1000000000
2930,41573,QC,Qovar Coin,qovar-coin,2931.0,0.481007,0.00,0.00,0.00,0.000010,0?,0.0,,0?,18000000,18000000
2931,56195,JED,JEDSTAR,jedstar,2932.0,0.479600,2.71,-0.35,-23.93,0.000010,0?,0.0,0,0?,100000000,
2932,36579,BYT,Bayan Token,bayan-token,2933.0,0.479433,0.00,0.00,0.00,0.000056,0?,0.0,,0?,199999999,
2933,32893,PHB,Red Pulse Phoenix,red-pulse,2934.0,0.476662,6.94,-0.73,4.78,0.000010,395433403.65,305084.5632808164,1251970.3572868095,829588687.00,1362278592,
2934,33654,HXRO,Hxro,hxro,2935.0,0.473890,0.05,0.17,-4.52,0.000010,185247486.58,157942.02724806516,165727.75012963597,390908433.00,1000000000,
2935,41634,RAE,RAE Token,rae-token,2936.0,0.459735,4.64,-0.27,5.20,0.000009,0?,0.0,0,0?,34000000,34000000
2936,41217,ORYX,OryxCoin,oryxcoin,2937.0,0.457179,5.55,-0.53,3.63,0.000009,6796348.51,0.0,0,14865827.00,21000000,21000000
2937,49091,VEN,ImpulseVen,impulseven,2938.0,0.455144,0.00,0.00,0.00,0.000009,0?,0.0,,0?,,
2938,3720,HAT,Hat.Exchange,hat-exchange,2939.0,0.447412,0.00,0.00,0.00,0.000055,0?,0.0,,0?,7000000,7000000
2939,33544,BTMX,BitMax Token,bitmax-token,2940.0,0.446957,0.00,0.00,0.00,0.000013,0?,0.0,,0?,10000000000,
2940,32623,XMO,Monero Original,monero-original,2941.0,0.445795,0.00,0.00,0.00,0.000129,0?,0.0,,0?,16430367,
2941,34473,VOYA,Voyacoin,voyacoin,2942.0,0.443075,6.25,-2.26,1.04,0.000009,0?,0.0,0,0?,,
2942,47699,YFPI,Yearn Finance Passive Income,yearn-finance-passive-income,2943.0,0.440000,0.00,0.00,-5.17,0.000009,0?,17.091448,180.874188,0?,30000,30000
2943,36588,DEFI,Defi,defi,2944.0,0.439525,2.60,-0.35,-17.03,0.000009,0?,61.5334325812052,209.9136086669797,0?,10000000000,
2944,20,RBY,RubyCoin,rubycoin,2945.0,0.437591,16.34,-0.52,-3.08,0.000009,12078206.49,3.7377589016557358,0,27601562.00,27601562.391834,
2945,156,GNT,Golem,golem-network-tokens,2946.0,0.436032,0.15,-0.28,-0.22,0.000009,436031531.29,48626.22732760838,37499.453841100985,1000000000.00,1000000000,
2946,50595,ALPHR,Alphr,alphr,2947.0,0.429500,0.00,0.00,0.00,0.000009,0?,0.0,,0?,10000000,10000000
2947,41441,W1,W1,w1,2948.0,0.429100,0.00,0.00,0.00,0.000047,0?,0.0,,0?,,
2948,44524,SLVG,Silvering,silvering,2949.0,0.427000,0.00,0.00,0.00,0.000012,0?,0.0,,0?,6220695,6220695
2949,32551,SMS,Speed Mining Service,speed-mining-service,2950.0,0.425371,5.55,-0.53,3.63,0.000009,44527.87,0.0,0,104680.00,300000,
2950,33306,1X2,1X2 Coin,1x2-coin,2951.0,0.423134,5.55,-0.53,3.63,0.000009,2159521.28,4.2313404082518,4.0088375182549,5103634.00,21000000,21000000
2951,43084,DBY,Dobuy,dobuy,2952.0,0.421851,0.00,0.00,0.00,0.000009,0?,0.0,,0?,100000000000,100000000000
2952,41995,SDCU,Shieldcure,shieldcure,2953.0,0.420727,0.00,0.00,0.00,0.000046,0?,0.0,,0?,5000000000,5000000000
2953,43087,TRX3S,TRX3S,trx3s,2954.0,0.416000,0.00,0.00,0.00,0.000008,0?,0.0,,0?,,
2954,45102,KFX,KnoxFS,knoxfs,2955.0,0.415458,0.00,0.00,0.00,0.000009,0?,0.0,,0?,135274947.68446,
2955,42482,ABTC,AML Bitcoin,aml-bitcoin,2956.0,0.414438,0.00,0.00,0.00,0.000027,0?,0.0,,0?,76000000,76000000
2956,57763,CHIM,Chimeras,chimeras,2957.0,0.411213,2.71,-0.35,,0.000008,0?,0.0,0,0?,75000000,75000000
2957,41699,LVE,LVECoin,lvecoin,2958.0,0.410000,0.00,0.00,0.00,0.000045,0?,0.0,,0?,2000000000,2000000000
2958,48025,BED,Bit Ecological Digital,bit-ecological-digital,2959.0,0.400200,0.00,0.00,0.00,0.000009,0?,0.0,,0?,,
2959,44211,TGCO,Thaler Group Company,thaler-group-company,2960.0,0.399700,4.64,-0.27,5.20,0.000008,0?,0.0,0,0?,100000000,
2960,45132,XJP,eXciting Japan Coin,exciting-japan-coin,2961.0,0.399660,4.64,-0.27,5.20,0.000008,0?,193.04789121727066,169.49001043112585,0?,7.7777777777778E+14,7.7777777777778E+14
2961,34797,BNODE,BeeNode,beenode,2962.0,0.397843,2.30,-0.53,6.09,0.000008,0?,0.19892163528448,263.38671653923154,0?,85961,
2962,41812,BCB,BCB Blockchain,bcb-blockchain,2963.0,0.397000,0.00,0.00,0.00,0.000007,0?,0.0,,0?,,
2963,43165,BSV3S,BSV3S,bsv3s,2964.0,0.397000,0.00,0.00,0.00,0.000008,0?,0.0,,0?,,
2964,42130,URX,UraniumX,uraniumx,2965.0,0.393952,5.55,-0.53,-23.69,0.000008,0?,0.1339438101646582,0.1642241024719592,0?,235000,235000
2965,32546,PYLNT,Pylon Network,pylon-network,2966.0,0.393161,0.00,0.00,0.00,0.000007,0?,0.0,,0?,633858,
2966,59717,METAV,MetaVPad,metavpad,2967.0,0.390656,2.71,-0.35,,0.000008,85944264.50,0.0,0,220000000.00,,
2967,54795,DYZ,DyzToken,dyztoken,2968.0,0.390200,0.00,0.00,0.00,0.000007,0?,0.0,,0?,800000,
2968,46622,ETGF,ETG Finance,etg-finance,2969.0,0.387709,3.57,-0.27,22.94,0.000008,0?,4.384991218781784,1.759394859726114,0?,118000,150000
2969,34635,BAK,BaconCoin,baconcoin,2970.0,0.387630,10.54,0.48,19.52,0.000008,0?,21.386003424512072,79.05740464482221,0?,,
2970,33781,WIRE,AirWire,airwire,2971.0,0.387424,0.00,0.00,0.00,0.000008,0?,0.0,,0?,250000142,
2971,41422,DN,DNCOM,dncom,2972.0,0.387068,0.00,0.00,0.00,0.000043,0?,0.0,,0?,4823992410,4823992410
2972,33229,PGT,Puregold Token,puregold-token,2973.0,0.384279,5.56,-0.50,3.64,0.000008,11896343.96,0.0,0,30957581.00,30957581,
2973,43125,VEDX,VEDX TOKEN,vedx-token,2974.0,0.381298,0.00,0.00,0.00,0.000007,0?,0.0,,0?,100000000,100000000
2974,46257,YFN,Yearn Finance Network,yearn-finance-network,2975.0,0.379900,-2.56,0.00,-7.61,0.000008,0?,46.3006924,455.56812770000005,0?,98799.99,98800
2975,2793,GRID,Grid+,grid,2976.0,0.373335,0.00,0.00,0.00,0.000007,0?,0.0,,0?,300000000,
2976,45092,RMPL,RMPL,rmpl,2977.0,0.370091,0.00,0.00,0.00,0.000012,0?,0.0,,0?,706101,
2977,45953,BXIOT,bXIOT,bxiot,2978.0,0.369054,4.74,-0.27,6.91,0.000008,0?,0.0,0,0?,250000,250000
2978,33318,ACEPAY,ACEPAY,acepay,2979.0,0.368485,0.00,0.00,0.00,0.000040,0?,0.0,,0?,100000000,
2979,44149,PLM,Palmes,palmes,2980.0,0.366978,0.00,0.00,0.00,0.000024,0?,0.0,,0?,100000,100000
2980,44431,VAIP,VEHICLE DATA ARTIFICIAL INTELLIGENCE PLATFORM,vehicle-data-artificial-intelligence-platform,2981.0,0.364771,5.55,-0.53,3.63,0.000008,0?,0.0,0,0?,3000000000,3000000000
2981,49727,SMILE,Smile Token,smile-token,2982.0,0.359907,-21.89,-0.53,36.94,0.000007,0?,87.11123433576898,170.49079100624132,0?,1000000,1000000
2982,33761,NET,NEXT,next,2983.0,0.355966,0.00,0.00,0.00,0.000012,0?,0.0,,0?,973628555,
2983,2866,SAN,Santiment Network Token,santiment,2984.0,0.352453,121.96,-0.05,6.83,0.000007,22308016.47,1778.3038066015363,1699.3250658868571,63293578.00,83337000,
2984,49953,SBGO,Bingo Share,bingo-share,2985.0,0.350000,-22.22,0.00,-28.57,0.000007,0?,86.681,7.128,0?,35001,35001
2985,50241,PSWAP,PorkSwap,porkswap,2986.0,0.349900,10.59,0.00,13.71,0.000007,0?,134.2597791,9.5454716,0?,,1000000
2986,33156,IHF,Invictus Hyperion Fund,invictus-hyperion-fund,2987.0,0.349748,0.00,0.00,0.00,0.000011,0?,0.0,,0?,122852180,
2987,48969,SATA,Signata,signata,2988.0,0.348698,4.64,-0.27,5.20,0.000007,12673199.13,79.78221065418718,86.84192733562725,36344292.00,100000000,100000000
2988,122,SYNX,Syndicate,syndicate,2989.0,0.348234,6.44,-0.39,6.00,0.000007,6801593.43,0.0,0,19531650.00,19531650,
2989,42626,BTC3S,BTC3S,btc3s,2990.0,0.342000,0.00,0.00,0.00,0.000007,0?,0.0,,0?,,
2990,42028,BTV,Bitvote,bitvote,2991.0,0.338986,-8.57,-0.01,-10.44,0.000007,0?,0.02731679901648068,0,0?,21000000,21000000
2991,73,GAM,Gambit,gambit,2992.0,0.338706,0.00,0.00,0.00,0.000062,0?,0.0,,0?,2599999,
2992,44957,VCCO,Vera Cruz Coin,vera-cruz-coin,2993.0,0.338285,0.00,0.00,0.00,0.000007,0?,0.0,,0?,,
2993,49139,TSX,TradeStars,tradestars,2994.0,0.333486,2.71,-0.35,,0.000007,4518285.68,0.0,0,13548645.00,48000000,100000000
2994,41351,VERS,VERSESS COIN,versess-coin,2995.0,0.332634,0.00,0.00,0.00,0.000007,0?,0.0,,0?,404970,
2995,47965,OFT,Orient,orient,2996.0,0.332246,0.00,0.00,0.00,0.000007,0?,0.0,,0?,,25000
2996,46192,PFARM,Farm Defi,farm-defi,2997.0,0.331323,0.00,0.00,0.00,0.000008,0?,0.0,,0?,35000,35000
2997,32354,AGI,SingularityNET,singularitynet,2998.0,0.330725,5.55,-0.53,3.63,0.000007,288971260.41,0.0,0,873749674.00,1000000000,1000000000
2998,45455,DOGEFI,DogeFi,dogefi,2999.0,0.330010,0.00,0.00,0.00,0.000007,330010.00,0.0,0,1000000.00,1000000,1000000
2999,55943,MOONX,MoonX,moonx,3000.0,0.329000,0.00,0.00,0.00,0.000007,0?,0.0,,0?,9766165.3356246,
3000,44696,STP,STPAY,stpay,3001.0,0.323430,5.55,-0.68,4380.23,0.000007,0?,140.3686385316698,116.7470250359376,0?,21000000,21000000
3001,36419,CVCC,CryptoVerificationCoin,cryptoverificationcoin,3002.0,0.320165,0.00,0.00,0.00,0.000007,0?,0.0,,0?,2514677,
3002,32873,DFT,DigiFinexToken,digifinextoken,3003.0,0.317800,0.00,0.00,0.00,0.000058,0?,0.0,,0?,2100000000,
3003,50801,ASD,AscendEx Token,ascendex-token,3004.0,0.315310,2.60,-0.57,1.33,0.000006,234527260.80,25606.09523098914,12409.925479806283,743798994.00,,
3004,1217,ORB,OrbitCoin,orbitcoin,3005.0,0.315162,5.55,-0.53,36.49,0.000006,1015015.48,6.201721361586667,5.8756069881796185,3220616.00,3220616.279225,3770000
3005,58083,PLI,Plugin,plugin,3006.0,0.310000,0.42,0.00,,0.000006,0?,0.0,22.906205406320613,0?,500000000,500000000
3006,43175,LRG,Largo Coin,largo-coin,3007.0,0.309800,22.69,0.00,-8.07,0.000006,5460990.52,56.28446400000001,21.831149999999997,17627471.00,41539391,200000000
3007,41739,ARTID,Artid,artid,3008.0,0.308722,0.00,0.00,0.00,0.000022,0?,0.0,,0?,120000000,120000000
3008,41869,RCOIN,RcoinChain,rcoinchain,3009.0,0.302700,0.00,0.00,0.00,0.000008,0?,0.0,,0?,10000000,10000000
3009,44499,GDP,Asset GDP Token,asset-gdp-token,3010.0,0.301175,0.00,0.00,0.00,0.000007,0?,0.0,,0?,200000000,200000000
3010,45298,AXIS,Axis DeFi,axis-defi,3011.0,0.301000,0.00,0.00,14.45,0.000006,627404.70,0.0,1117.8963289999988,2084401.00,24000000,24000000
3011,49143,WXBTC,Wrapped xBTC,wrapped-xbtc,3012.0,0.300000,88.15,0.00,-25.85,0.000006,0?,10.187135835,0,0?,238049,238049
3012,44122,VI,Vid,vid,3013.0,0.293312,0.00,0.00,0.00,0.000005,0?,0.0,,0?,888888888,888888888
3013,41566,CSAC,Credit Safe Application Chain,credit-safe-application-chain,3014.0,0.290000,0.00,0.00,0.00,0.000030,0?,0.0,,0?,910000000,910000000
3014,56869,TOON,Pontoon,pontoon,3015.0,0.289238,2.71,-0.35,,0.000006,2429667.65,0.0,0,8400248.00,100000000,100000000
3015,32228,INS,Insolar,ins-ecosystem,3016.0,0.288266,0.00,0.00,0.00,0.000006,0?,0.0,,0?,50000000,50000000
3016,45924,XBTC,xBTC,xbtc,3017.0,0.287725,0.00,0.00,0.00,0.000009,0?,0.0,,0?,925694.41242921,
3017,46579,EXRD,e-Radix,e-radix,3018.0,0.285210,13.79,0.19,7.73,0.000006,39986572.06,1963.4540904,1551.6019583999998,140200456.00,4410000000,4410000000
3018,34580,TCLB,TCLB,tclb,3019.0,0.284368,0.00,0.00,0.00,0.000030,0?,0.0,,0?,,
3019,45318,CEDS,CEDARS,cedars,3020.0,0.284255,0.00,0.00,0.00,0.000005,0?,0.0,,0?,,1000000000
3020,47537,CNFI,Connect Financial,connect-financial,3021.0,0.282210,0.00,0.00,0.00,0.000009,0?,0.0,,0?,108500000,
3021,42724,EOS3L,EOS3L,eos3l,3022.0,0.281000,0.00,0.00,0.00,0.000006,0?,0.0,,0?,,
3022,43043,HNS,Handshake,handshake,3023.0,0.280170,0.89,-0.06,19.50,0.000006,124410733.23,263688.8244725366,247048.60223016617,444053990.00,444053990.15951,2040000000
3023,46633,YFI3,YFI3.money,yfi3-money,3024.0,0.280089,0.00,0.00,0.00,0.000006,0?,0.0,,0?,,40000
3024,3692,ASTRO,Astro,astro,3025.0,0.278167,0.00,0.00,0.00,0.000020,0?,0.0,,0?,6999999,
3025,46348,YFOS,YFOS.finance,yfos-finance,3026.0,0.270200,-3.88,0.00,35.10,0.000006,0?,4.0227376,4.942300200000001,0?,50000,50000
3026,50395,XXP,XX Platform,xx-platform,3027.0,0.269800,-1.93,0.00,-29.59,0.000006,0?,56.032064,147.22251599999998,0?,50000000,50000000
3027,42580,ZAG,ZigZag,zigzag,3028.0,0.267499,5.55,-0.53,3.63,0.000006,0?,16.82600538297286,15.941218421017563,0?,1000000,1000000
3028,2422,DBIX,DubaiCoin,dubaicoin-dbix,3029.0,0.261373,0.00,0.00,0.00,0.000008,0?,0.0,,0?,4263172.051,
3029,34638,GTMR,GETModer,getmoder,3030.0,0.254301,0.00,0.00,0.00,0.000005,0?,0.0,,0?,,
3030,42739,UCX,UCX,ucx,3031.0,0.254221,0.00,0.00,0.00,0.000008,0?,0.0,,0?,1000000000,1000000000
3031,47397,ID,Everest,everest,3032.0,0.252753,2.05,0.74,5.78,0.000005,29496242.64,6949.431385801722,6370.255772395137,116700000.00,,800000000
3032,33569,FTN,Fountain,fountain,3033.0,0.252511,0.00,0.00,0.00,0.000005,0?,0.0,,0?,2208919510.99,
3033,32907,NPW,New Power Coin,new-power-coin,3034.0,0.251162,0.00,0.00,0.00,0.000011,0?,0.0,,0?,67368859,
3034,41486,BTY,Bityuan,bityuan,3035.0,0.250800,0.00,0.00,0.00,0.000016,0?,0.0,,0?,,330000000
3035,46789,LOV,The LoveChain,the-lovechain,3036.0,0.250100,-3.77,0.00,10.76,0.000005,0?,73.85998217999999,1688.11326585,0?,,535000000
3036,41503,LRT,Ledo Contributions and Requite Token,ledo-contributions-and-requite-token,3037.0,0.250000,0.00,0.00,0.00,0.000029,0?,0.0,,0?,10000000000,10000000000
3037,41537,TON,TomaInfo,tomainfo,3038.0,0.248900,0.00,0.00,0.00,0.000004,0?,0.0,,0?,1000000000,1000000000
3038,82,TX,TransferCoin,transfercoin,3039.0,0.247050,2.24,-0.13,2.50,0.000005,2049636.20,0.0,0,8296432.00,8296432.9999999,
3039,44138,ISLA,Insula,insula,3040.0,0.246415,0.00,0.00,0.00,0.000013,0?,0.0,,0?,1043223.3703772,1049675.6020772
3040,42655,ETH3L,ETH3L,eth3l,3041.0,0.245000,0.00,0.00,0.00,0.000005,0?,0.0,,0?,,
3041,56781,CARS,Crypto Cars World,crypto-cars-world,3042.0,0.244766,2.71,-0.35,-16.36,0.000005,0?,0.0,0,0?,325000000,325000000
3042,2249,D,Denarius,denarius-dnr,3043.0,0.243351,-1.59,-0.53,-10.83,0.000005,1872336.71,169.51551122373976,113.7385201629451,7693985.00,7693985,10000000
3043,32121,WISH,MyWish,mywish,3044.0,0.243214,5.56,-0.50,3.64,0.000005,2321883.41,0.0,0,9546650.00,19803895,
3044,45355,YUPX,Yup,yup,3045.0,0.242619,0.00,0.00,0.00,0.000021,0?,0.0,,0?,100000,100000
3045,47737,BSBT,Bit Storage Box Token,bit-storage-box-token,3046.0,0.240300,0.00,0.00,0.00,0.000004,0?,0.0,,0?,1000000000,1000000000
3046,33357,ZDR,Zloadr,zloadr,3047.0,0.239900,4.66,-0.28,5.23,0.000005,1301625.78,0.0,0,5425705.00,100000000,100000000
3047,33883,SNL,Sport and Leisure,sport-and-leisure,3048.0,0.239820,33.58,-0.27,34.30,0.000005,162757039.30,126448.56808378923,0.005942505148697945,678662952.00,963252000,
3048,54427,BRIGHT,Bright Union,bright-union,3049.0,0.235900,0.00,0.00,0.00,0.000005,0?,0.0,,0?,,110000000
3049,56323,BLEO,BEP20 LEO,bep20-leo,3050.0,0.235427,2.71,-0.35,-1.03,0.000005,0?,0.0,0,0?,10000000,10000000
3050,34637,CHG,Charg Coin,charg-coin,3051.0,0.232783,-4.08,-0.28,-4.06,0.000005,0?,0.0,0,0?,90000000,90000000
3051,325,NVC,NovaCoin,novacoin,3052.0,0.231508,-2.63,-0.94,-83.94,0.000005,540745.78,36.956801811216394,1017.2407324325269,2335756.00,2335757,
3052,1225,CBX,Bullion,bullion,3053.0,0.231314,53.52,0.00,54.99,0.000005,250535.47,0.11285557919337069,0,1083097.00,1083097,1077751
3053,33428,KZE,Almeela,almeela,3054.0,0.230816,0.00,0.00,0.00,0.000014,0?,0.0,,0?,400000000,
3054,42074,GSX,GlowShares,glowshares,3055.0,0.230605,3.27,-0.24,31.48,0.000005,0?,0.0,0,0?,,
3055,46009,YEP,YEP COIN,yep-coin,3056.0,0.230000,0.00,0.00,0.00,0.000005,1290711.47,6.9,6.9,5611789.00,16706476,70000000
3056,46748,MTTCOIN,MTTCoin,mttcoin,3057.0,0.230000,0.00,-4.17,-37.84,0.000005,0?,117.35934,621.4528700000001,0?,2073240,2073240
3057,44190,CRTS,Cryptotipsfr,cryptotipsfr,3058.0,0.229968,0.00,0.00,0.00,0.000004,0?,0.0,,0?,777777,777777
3058,34442,FIRE,Firecoin,firecoin,3059.0,0.228079,31.33,23.95,35.28,0.000005,22445.76,0.0,0,98412.00,98412,
3059,46609,SERGS,SERGS,sergs,3060.0,0.227176,4.74,-0.27,1.38,0.000005,0?,0.0,0,0?,1100000,
3060,53743,KFT,Knit Finance,knit-finance,3061.0,0.224385,0.00,0.00,0.00,0.000005,0?,0.0,,0?,100000000,100000000
3061,41357,SHUF,Shuffle Monster,shuffle-monster,3062.0,0.223604,4.74,-0.27,5.30,0.000005,0?,0.0,0,0?,,
3062,59093,BEM,Bemil Coin,bemil-coin,3063.0,0.222489,2.71,-0.35,,0.000005,15832292.52,0.0,0,71160000.00,1000000000,1000000000
3063,46161,YFIKING,YFIKING FINANCE,yfiking-finance,3064.0,0.222000,0.00,0.00,0.00,0.000005,0?,0.0,0,0?,,
3064,41585,RVC,Renvale Coin,renvale-coin,3065.0,0.221221,0.00,0.00,0.00,0.000020,0?,0.0,,0?,2000000000,2000000000
3065,44990,BLVR,BELIEVER,believer,3066.0,0.219324,0.00,0.00,0.00,0.000004,0?,0.0,,0?,17500000,
3066,540,XTO,Tao,tao,3067.0,0.218028,0.00,0.00,0.00,0.000056,0?,0.0,,0?,34961132,
3067,47757,ILG,ILGON,ilgon,3068.0,0.217907,0.00,0.00,0.00,0.000006,0?,0.0,,0?,235089780,
3068,47771,RICE,RiceSwap,riceswap,3069.0,0.215000,0.00,0.00,0.00,0.000004,0?,0.0,,0?,456744,456744
3069,150,DYN,Dynamic,dynamic,3070.0,0.212053,-7.96,-0.30,-35.55,0.000004,3251783.26,130.0451069185296,137.21998552988745,15334739.00,314580271,314580271
3070,44111,YOUC,YOUcash,youcash,3071.0,0.211044,-1.71,-0.04,-5.05,0.000004,1438673745.11,118505.2537033871,318333.59032902285,6816934541.00,11000000000,11000000000
3071,44686,T69,TYCOON69,tycoon69,3072.0,0.210000,0.00,0.00,0.00,0.000006,0?,0.0,,0?,591358476,690000000
3072,41759,CTAG,CTAGtoken,ctagtoken,3073.0,0.209357,0.00,0.00,0.00,0.000020,0?,0.0,,0?,4000000000,4000000000
3073,3689,SUR,Suretly,suretly,3074.0,0.208681,2.67,-0.26,1.76,0.000004,49100.60,0.0,0,235290.00,237614,
3074,34629,DSC,Dreamscape,dreamscape,3075.0,0.207884,4.64,-0.27,5.20,0.000004,0?,0.0,0,0?,,
3075,2725,ICN,Iconomi,iconomi,3076.0,0.203220,0.00,0.00,0.00,0.000022,0?,0.0,,0?,98930340,100000000
3076,41517,IFR,Infireum,infireum,3077.0,0.200000,0.00,0.00,0.00,0.000004,0?,0.0,,0?,10000000000,10000000000
3077,50887,SAF,SafCoin,safcoin,3078.0,0.200000,0.00,0.00,-8.63,0.000004,1720409.00,12.811000000000002,0,8602045.00,10000000,10000000
3078,41581,KAM,Kamari,kamari,3079.0,0.200000,0.00,0.00,0.00,0.000004,0?,0.0,,0?,1000000000,1000000000
3079,32297,HKN,Hacken,hacken,3080.0,0.199841,3.44,-0.14,-20.09,0.000004,1096839.86,0.0,0,5488560.00,5600000,
3080,59671,BUFFS,BuffSwap,buffswap,3081.0,0.199216,2.71,-0.35,,0.000004,0?,0.0,0,0?,100000000,100000000
3081,47989,XKNCA,xKNCa,xknca,3082.0,0.199178,0.00,0.00,0.00,0.000006,0?,0.0,,0?,17932130.792122,17932130.792122
3082,34541,SEDO,SEDO POW TOKEN,sedo-pow-token,3083.0,0.198222,45.73,-0.01,78.04,0.000004,0?,0.0039644417036612005,0,0?,,50000000
3083,42041,MTCN,Multicoin,multicoin,3084.0,0.197900,0.00,0.00,0.00,0.000003,0?,0.0,,0?,2000000000,
3084,41935,SPIRIT,SPIRIT,spirit,3085.0,0.197631,0.00,0.00,0.00,0.000005,0?,0.0,,0?,84000,84000
3085,34496,AQUA,Aquachain,aquachain,3086.0,0.194544,5.55,-0.53,3.63,0.000004,31565.02,2.59943011214297,0.003986719794016302,162251.00,,42000000
3086,2979,COSS,COSS,coss,3087.0,0.194544,5.55,-0.53,3.63,0.000004,23113939.58,0.0,0,118810622.00,200000000,200000000
3087,46627,CP3R,Compounder,compounder,3088.0,0.194474,4.74,-0.27,5.30,0.000004,0?,0.0,0,0?,200000,200000
3088,46581,ZHEGIC,zHEGIC,zhegic,3089.0,0.192493,0.00,0.00,0.00,0.000003,0?,0.0,,0?,,
3089,54397,MNGO,Mango Markets,mango-markets,3090.0,0.189175,3.69,0.05,-2.78,0.000004,189175000.00,236496.43577672454,262403.67046929087,1000000000.00,10000000000,10000000000
3090,42077,VCTP,Vectorium Plus,vectorium-plus,3091.0,0.188918,0.00,0.00,0.00,0.000003,0?,0.0,,0?,515128817,515128817
3091,41305,GW,Global Players World,global-players-world,3092.0,0.188047,0.00,0.00,0.00,0.000025,0?,0.0,,0?,1000000000,1000000000
3092,34643,NPC,NPCoin,npcoin,3093.0,0.186419,3.62,-0.72,1.49,0.000004,13507408.33,0.0,0,72457334.00,150000000,
3093,32883,BHPC,BHPCash,bhpcash,3094.0,0.183243,0.00,0.00,0.00,0.000019,0?,0.0,,0?,100000000,
3094,32488,NPX,NaPoleonX,napoleonx,3095.0,0.180000,0.00,0.00,,0.000004,4559400.00,0.0,0,25330000.00,29800000,
3095,34509,BULL,BuySell,buysell,3096.0,0.179453,0.00,0.00,0.00,0.000004,0?,0.0,,0?,5036279,11264000
3096,41454,IPGO,IpgoCoin,ipgocoin,3097.0,0.175685,0.00,0.00,0.00,0.000020,0?,0.0,,0?,1000000000,1000000000
3097,42107,TKO,TakeOff Centre,takeoff-centre,3098.0,0.174529,0.00,0.00,0.00,0.000017,0?,0.0,,0?,20000000000,20000000000
3098,44593,RTK,Ruletka,ruletka,3099.0,0.173323,4.74,-0.27,5.30,0.000004,0?,0.0,0,0?,986990,986990
3099,48821,LMT,Lympo Market Token,lympo-market-token,3100.0,0.172167,2.71,-0.35,9.61,0.000004,5281661.36,0.0,0,30677566.00,1250000000,1250000000
3100,41507,BCND,Bicond,bicond,3101.0,0.171399,0.00,0.00,0.00,0.000015,0?,0.0,,0?,16001600,16001600
3101,2139,CRAVE,Crave,crave,3102.0,0.170713,7.39,-0.24,20.84,0.000004,5209113.82,0.0,0,30513921.00,30513921,
3102,48909,ZIG,Zignaly,zignaly,3103.0,0.170213,0.00,0.00,0.00,0.000003,0?,0.0,,0?,2000000000,2000000000
3103,36342,REDFISH,Redfishcoin,redfishcoin,3104.0,0.170054,0.00,0.00,0.00,0.000024,0?,0.0,,0?,,
3104,41748,DET,Digital Economic Token,digital-economic-token,3105.0,0.170000,0.00,0.00,0.00,0.000016,0?,0.0,,0?,98000000,98000000
3105,42059,RST,REGA,rega,3106.0,0.167792,0.00,0.00,0.00,0.000006,0?,0.0,,0?,150000,150000
3106,48879,HZN,Horizon Protocol,horizon-protocol,3107.0,0.166900,0.00,0.00,0.00,0.000003,0?,0.0,,0?,100000000,100000000
3107,41321,PRUX,PRUX-Coin,prux-coin,3108.0,0.165973,0.00,0.00,0.00,0.000003,0?,0.0,,0?,114375,114375
3108,41763,FIDE,Fidelity Token,fidelity-token,3109.0,0.163800,0.00,0.00,0.00,0.000017,0?,0.0,,0?,100000000,100000000
3109,1139,WSX,WeAreSatoshi,wearesatoshi,3110.0,0.162063,0.00,0.00,0.00,0.000030,0?,0.0,,0?,18571752,
3110,121,UNB,UnbreakableCoin,unbreakablecoin,3111.0,0.161857,0.00,0.00,0.00,0.000018,0?,0.0,,0?,2278150,80000000
3111,32541,ORI,Origami,origami,3112.0,0.161217,0.00,0.00,0.00,0.000012,0?,0.0,,0?,5527379,
3112,45322,VSN,Vision,vision,3113.0,0.160572,3.29,-0.31,-8.47,0.000003,0?,0.0,0,0?,,
3113,32836,BZ,Bit-Z Token,bit-z-token,3114.0,0.160000,0.00,0.00,0.00,0.000003,0?,0.0,,0?,1200000000,
